Timestamp,PV-Plant1,PV-Plant2,Industry1,Industry2,Industry3,Resident1,Resident3,Resident4,Resident5,Resident6
2017-02-12T00:00:00Z,0,0,-10.125,-1.75390630000038,-59.25,-0.35449219000111,-2.04980468999975,-0.837890619999598,-0.362426759999835,-0.734985349999988
2017-02-12T01:00:00Z,0,0,-7.171875,-1.77148429999943,-59.5,-0.400390619999598,-1.29003906000025,-0.950195320000603,-0.600097659999847,-0.80505371000072
2017-02-12T02:00:00Z,0,0,-8.34375,-1.79882820000057,-59.75,-0.41015625,-0.30078125,-0.988606769999933,-0.347167970000101,-0.694946289999279
2017-02-12T03:00:00Z,0,0,-7.921875,-1.77929679999943,-60,-0.419921880000402,-0.274414069999693,-1.02701823000007,-0.220214840000153,-0.520019530000354
2017-02-12T04:00:00Z,0,0,-7.125,-1.81640630000038,-59.5,-0.456054689999291,-0.245117180000307,-0.904785149999952,-0.182617189999746,-0.46002198000042
2017-02-12T05:00:00Z,0,0,-12.828125,-1.7734375,-59.25,-0.494140619999598,-0.235351569999693,-0.822558599999866,-0.287475580000319,-0.519958489999226
2017-02-12T06:00:00Z,0.011718800000381,0.015625,-11.0625,-1.921875,-59,-0.71484375,-0.240234370000053,-0.912304679999579,-0.192504889999782,-0.550048830000378
2017-02-12T07:00:00Z,0.50976559999981,0.308593699999619,-8.015625,-1.43945309999981,-59.5,-0.754882810000709,-0.08984375,-1.2571614700009421,-0.247436520000065,-0.255004880000342
2017-02-12T08:00:00Z,0.96875,0.714843800000381,-19.703125,-1.16992190000019,-58.75,-0.669921880000402,-1.5693359400002,-0.9982096299991059,-0.259887690000141,-0.0899658299993
2017-02-12T09:00:00Z,3.10546869999962,1.60546869999962,-22.25,-0.734375,-56.75,-0.5,0.145507820000148,0.054850259999511985,-0.277465820000089,-0.030029290000811996
2017-02-12T10:00:00Z,4.81445320000057,4.2421875,-25.46875,-0.0703125,-52.75,-0.44628905999889,0.834960939999746,1.967122390000442,-0.545288089999758,-0.020019529999444997
2017-02-12T11:00:00Z,8.50585929999943,5.75,-35.40625,0,-48.75,-1.7441406300004,1.06445312000005,2.953124999999095,-0.394653320000089,-0.015014659999907004
2017-02-12T12:00:00Z,8.47460940000019,5.4921875,-29.796875,0,-50.5,-0.955078119999598,1.10546875,3.54736328000035,-0.837524409999787,-0.005004870000448004
2017-02-12T13:00:00Z,7.47460940000019,4.578125,-33.625,0,-51.25,-0.51464844000111,0.705078120000053,4.35498046999965,-0.927734379999947,-0.010009770000124
2017-02-12T14:00:00Z,5.46679690000019,2.9765625,-34.71875,-0.011718699999619,-55,-0.70019530999889,0.385742190000201,2.8613281300004,-0.437255860000278,-0.010009769999897
2017-02-12T15:00:00Z,1.72460929999943,0.953125,-32.640625,-0.378906300000381,-57.75,-1.85546875,-0.20605469000020102,0.546875,-0.212402340000153,-0.010009760000003
2017-02-12T16:00:00Z,0.23242190000019,0.136718800000381,-27.71875,-2.4140625,-59.25,-0.958984380000402,-0.810546870000053,-1.573893229999158,-0.300292969999646,-0.544921879999947
2017-02-12T17:00:00Z,0,0,-34.09375,-3.25976559999981,-59,-1.2910156199996,-2.609375,-1.70638020000024,-0.327514650000012,-0.965087890000177
2017-02-12T18:00:00Z,0,0,-27.671875,-3.40039059999981,-59.25,-1.2792968800004,-1.06542968999975,-1.18774414000018,-0.372192380000342,-1.39996337999946
2017-02-12T19:00:00Z,0,0,-16.421875,-3.90039070000057,-58.5,-1.3105468699996,-1.4140625,-1.02709960999982,-0.3203125,-1.34002684999996
2017-02-12T20:00:00Z,0,0,-18.375,-3.27929679999943,-59.25,-1.1347656300004,-1.71484375,-0.989257820000603,-0.512329099999988,-0.954956059999859
2017-02-12T21:00:00Z,0,0,-16.890625,-2.66992190000019,-59,-0.729492180000307,-1.35546875,-0.8125,-0.550170900000012,-0.95001221000075
2017-02-12T22:00:00Z,0,0,-15.9375,-2.18945309999981,-58.75,-0.584960939999291,-0.670898440000201,-1.0634765599998,-0.557617189999746,-0.870056149999982
2017-02-12T23:00:00Z,0,0,-27.890625,-2.13671880000038,-59.75,-0.465820310000709,-0.5,-0.947753899999952,-0.337280270000065,-0.689941399999952
2017-02-13T00:00:00Z,0,0,-25.75,-1.74414059999981,-59.25,-0.364257819999693,-0.374023439999746,-0.968912769999406,-0.2299804700001,-0.375
2017-02-13T01:00:00Z,0,0,-15.234375,-1.70898440000019,-60,-0.405273430000307,-0.25,-0.803059890000441,-0.25,-0.224975589999303
2017-02-13T02:00:00Z,0,0,-16.375,-1.68164059999981,-59.25,-0.390625,-0.25,-0.796875,-0.200195319999693,-0.244995120000567
2017-02-13T03:00:00Z,0,0,-16.890625,-1.68945309999981,-60,-0.439453130000402,-0.23046875,-0.943359380000402,-0.189941399999952,-0.364990229999421
2017-02-13T04:00:00Z,0,0,-14.21875,-1.73046880000038,-59,-0.490234369999598,-0.21484375,-0.96484375,-0.262329100000443,-0.375
2017-02-13T05:00:00Z,0,0,-22.5625,-2.19921869999962,-59.25,-0.534179689999291,-1.31542968000031,-1.1201171799994,-0.307495119999658,-0.345092780000414
2017-02-13T06:00:00Z,0,0.0078125,-29.71875,-4.08007820000057,-64.75,-0.62109375,-1.16894531999969,-2.85507813000004,-0.312622070000089,-0.264892570000484
2017-02-13T07:00:00Z,0.1796875,0.144531199999619,-23.015625,-3.71484369999962,-101.25,-0.859375,-0.1796875,-3.19450955000048,-0.27734375,-0.670043949999126
